상품 일괄 수정 양식_마켓봄,,,,,,,,,,,,,,,,,,,,,,,,
1379919,,농산물,곡류,쌀 20kg,20kg,EA,1,,,,국내산,47000,n,,수동발주,n,y,,3,공통,y,,y,
1379920,,조미료,유지류,[다봄] 대두유 식용유 18L,18L,EA,2,다봄푸드,y,,,37620,y,다봄푸드,자동발주,n,y,,,공통,,y,,
1380409,,조미료,유지류,마가린(낱개),450g,EA,3,다봄푸드,y,,,2180,y,,자동발주,n,y,,,공통,y,,y,y
1380410,,조미료,향신료,신영 파슬리가루,200g,EA,2,다봄푸드,y,,,6380,y,,자동발주,n,y,,,공통,y,,y,
1380411,,조미료,분말조미료,크노르 치킨파우더 (치킨스톡),1kg,EA,1,,,,,12000,y,,자동발주,n,y,,,공통,y,,y,
1380412,,냉동식품,냉동튀김류,[새봄] 만복 당면 야끼만두,1.2kg,EA,3,새봄식자재,y,,,7120,y,,자동발주,n,y,,,공통,y,y,y,y
1380416,,자체물류,소스류(냉장),덮밥소스,6kg,EA,1,,,,,30000,y,,자동발주,y,n,,,공통,,,,
1387138,,농산물,채소류,[CJ] 청양고추,1kg,EA,2,CJ프레시웨이,n,,,3900,y,,수동발주,n,y,,,공통,,y,,
1387139,,일회용품,장갑류,목장갑 100묶음,100,묶음,2,기본 배송비(무료배송),n,,,15470,y,,자동발주,n,y,,,공통,y,y,y,
1387415,,일회용품,깃발,딱돼지 깃발 (소량),100,EA,1,,,,,18000,y,,수동발주,n,y,,,공통,y,,y,
1388828,,냉동식품,냉동튀김류,[담다] 헤드온 빵가루 새우튀김 10미,300g,EA,3,담다,y,,,3200,y,,수동발주,n,y,,,공통,y,y,y,y
1388830,,냉동식품,냉동튀김류,[담다] 사옹원 매콤오징어 튀김 1kg,1kg,EA,3,담다,y,,,12450,y,,수동발주,n,y,,,공통,y,y,y,y
1389389,,떡류,쌀떡,"떡볶이 떡(쌀, 중) [떡볶이떡] (낱개)",1.5kg,EA,3,떡(1.5kg),n,,,3500,y,,수동 묶음발주,n,n,,,공통,y,,y,
1401383,,일회용품,종이용기,사이드박스,600p,BOX,2,기본 배송비(무료배송),n,,,50000,y,,자동발주,n,y,,,공통,y,,y,
1401387,,자체물류,소스류(냉장),돼지갈비육수,6kg,EA,1,,,,,5000,y,,수동발주,n,n,,,공통,y,,y,
1405071,,일회용품,위생용품,3M 산가측정지,50매,EA,1,,,,,17000,y,,수동발주,n,y,,,공통,y,y,y,
1405608,,일회용품,종이용기,반반트레이(신형),600EA,BOX,2,기본 배송비(무료배송),n,,,53000,y,,자동발주,n,y,,,공통,y,,y,
1405791,,자체물류,분말류,통파우더(박스),5kg x 4,BOX,1,,,아오로식품,,59400,y,,수동발주,y,y,,,공통,y,,y,
1406870,,자체물류,소스류(상온),돼지갈비육수원액,6kg,EA,1,,,,,25000,y,,수동발주,n,y,,,공통,y,,y,
1407136,,일회용품,종이용기,치킨박스 속지(트레이) 중,600,EA,2,기본 배송비(무료배송),n,,,46200,y,,수동발주,n,y,,,공통,y,,y,
1409174,,,,기타상품,,,3,기본 배송비(무료배송),n,,,1000,y,,수동발주,n,y,,,공통,y,y,y,y
1409176,,자체물류,소스류(상온),양념소스,10kg,EA,1,,,아오로식품,,36300,y,,수동발주,n,y,,,공통,y,,y,
1409177,,자체물류,소스류(상온),간장소스,10kg,EA,1,,,아오로식품,,38500,y,,수동발주,n,y,,,공통,y,,y,
1410674,,일회용품,종이용기,치킨박스(중) 접이식,200,EA,2,기본 배송비(무료배송),n,아주,,22300,y,,자동발주,n,y,,,공통,y,,y,
1410675,,일회용품,종이용기,치킨박스(소) 접이식,200,EA,2,기본 배송비(무료배송),n,아주,,20300,y,,자동발주,n,y,,,공통,y,,y,
1411167,,자체물류,소스류(상온),핫양념 소스,10kg,EA,1,,,아오로식품,,36300,y,,수동발주,n,y,,,공통,y,,y,
1413402,,떡류,밀떡,"떡볶이 떡(밀, 소) [튀김떡] 낱개",4kg,EA,1,,,,,7200,y,,수동 묶음발주,n,n,,,공통,y,,y,
1413482,,농산물,채소류,[다봄] 깐양파(중국산) BOX,10kg,BOX,2,다봄푸드,y,다봄푸드,중국산,21500,y,,수동발주,n,y,,,공통,,y,,
1413483,,농산물,채소류,손질 깐대파 BOX,10kg,BOX,2,기본 배송비(무료배송),n,,중국산,28900,y,,수동발주,n,y,,,공통,,y,,
1413487,,농산물,채소류,[다봄] 세척 당근 10kg 2-3L,10kg,BOX,2,다봄푸드,y,다봄푸드,중국산,9790,n,,수동발주,n,y,,,공통,,y,,
1413489,,농산물,채소류,[세현] 냉동 다진마늘,1kg,EA,2,세현F&B,y,,중국산,2050,y,,수동발주,n,y,,,공통,,y,,
1413490,,농산물,채소류,냉동 다진생강,1kg x 10,BOX,2,기본 배송비(무료배송),n,,중국산,36000,y,,수동발주,n,y,,,공통,,y,,
1413491,,분말류,야채분말,마늘 가루 (마늘분),1kg,EA,2,새봄식자재,y,,중국산,11680,y,,수동발주,n,y,,,공통,,y,,
1413492,,분말류,야채분말,양파 가루 (양파분),1kg,EA,2,새봄식자재,y,,중국산,12880,y,,수동발주,n,y,,,공통,,y,,
1413494,,절임식품,김치류,[다봄] 해아람 슬라이스 김치,10kg,BOX,2,다봄푸드,y,,중국산,13480,y,,수동발주,n,y,,,공통,,y,,
1413495,,절임식품,캔,[다봄] 스위트콘 옥수수 콘,3kg,EA,2,다봄푸드,y,,태국산,3780,y,,수동발주,n,y,,,공통,,y,,
1413496,,냉동식품,냉동수산가공식품,[다봄] 풍조 사각 어묵 3kg 오뎅,3kg,EA,2,다봄푸드,y,,"중국,베트남",8880,y,,수동발주,n,y,,,공통,,y,,
1414372,,자체물류,분말류,떡볶이 분말 (봉) 2.5kg,2.5kg,EA,1,,,,,22000,y,,수동발주,n,y,,,공통,y,,y,y
1414373,,자체물류,과채가공품,양배추채 1kg,1kg,EA,1,,,,,2500,y,,수동발주,n,y,,,공통,y,,y,
1414374,,자체물류,샐러드,콘샐러드 4kg,4kg,EA,1,,,,,13333,y,,수동발주,n,y,,,공통,y,,y,
1414375,,자체물류,수산가공품,어묵(슬라이스) 1kg 오뎅,1kg,EA,1,,,,,4000,y,,수동발주,n,y,,,공통,y,,y,y
1415383,,자체물류,즉석식품,두바이초콜릿 스프레드,0.2kg,EA,1,,,,,5000,y,,수동발주,n,y,,,공통,,,y,
1415384,,자체물류,소스류(냉장),양배추 샐러드용 케요네즈 소스,6.3kg,EA,1,,,,,15280,y,,수동발주,n,y,,,공통,y,,y,y
1418054,,자체물류,소스류(냉장),스리라차 마요 2kg,2kg,EA,3,기본 배송비(무료배송),n,,,10600,y,,수동발주,n,y,,,공통,,y,y,
1418056,,음료류,탄산음료,코카콜라 패트 1.25L x 12개,1.25L x 12개,BOX,2,기본 배송비(무료배송),n,,,20000,y,,수동발주,n,y,,,공통,y,,y,y
1418057,,음료류,탄산음료,펩시 제로 패트 1.25L x 12개,1.25L x 12개,BOX,2,기본 배송비(무료배송),n,,,16800,y,,수동발주,n,y,,,공통,y,,y,y
1418058,,음료류,탄산음료,칠성사이다 패트 1.25L x 12개,1.25L x 12개,,2,기본 배송비(무료배송),n,,,18900,y,,수동발주,n,y,,,공통,y,,y,y
1418200,,축산물,알류,[다봄] 깐메추리알 1kg,1kg,EA,2,다봄푸드,y,,,7880,y,CJ프레시웨이,수동발주,n,y,,,공통,,y,,
1418817,,냉동식품,냉동감자튀김,카벤디쉬 케이준 양념감자 (감자튀김) BOX,2kg*6팩,BOX,1,,,,,53922,y,,수동발주,n,y,,,공통,y,,y,
1419204,,자체물류,소스류(냉장),볶음밥 후첨기름,1.9kg(2.375L),EA,1,,,,,16000,y,,수동발주,n,y,,,공통,y,,y,
1419205,,일회용품,플라스틱용기,"사각 양개형 조미료통, 500ml, 1개",,,1,,,,,2390,y,,수동발주,n,y,,,공통,,,,
1419206,,일회용품,플라스틱용기,"LDPE 소스통, 680ml",,,1,,,,,1325,y,,수동발주,n,y,,,공통,,,,
1420567,,농산물,채소류,청양고추 소분,500g,EA,1,,,,,4000,y,,수동발주,n,y,,,공통,y,,y,
1420568,,유제품,유가공품,디오 눈꽃치즈 엔젤헤어 MCF64(모짜60/체다40),2kg,EA,1,,,,,20900,y,,수동발주,n,y,,,공통,y,,y,y
1420571,,분말류,녹말류,대상 옥수수알파전분 15kg (구 썬프리젤),15kg,EA,2,기본 배송비(무료배송),n,,,49400,y,,수동발주,n,y,,,공통,,y,,
1420572,,조미료,소스,수리 타이 스리라차 칠리 5Lx3통,5Lx3통,BOX,2,기본 배송비(무료배송),n,,태국산,119400,y,,수동발주,n,y,,,공통,,y,,
1421127,,조미료,액체조미료,[대상] 마산 몽고 진간장 13L,13L,EA,2,대상,y,,,19600,y,,수동발주,n,y,,,공통,,y,,
1421130,,조미료,액체조미료,[다봄] 오뚜기 미향 18L 맛술 요리주,18L,EA,2,다봄푸드,y,,,26500,y,,수동발주,n,y,,,공통,,y,,
1421132,,조미료,액체조미료,[다봄] 오뚜기 양조 식초 18L,18L,EA,2,다봄푸드,y,,,13200,y,,수동발주,n,y,,,공통,,y,,
1421133,,조미료,분말조미료,[대상] 큐원 하얀설탕 15kg,15kg,EA,2,대상,y,,,21890,y,,수동발주,n,y,,,공통,,y,,
1421135,,조미료,분말조미료,대상미원(S) 25kg,25kg,EA,2,기본 배송비(무료배송),n,,,99450,y,,수동발주,n,y,,,공통,,y,,
1421136,,조미료,분말조미료,CJ이츠웰 쇠고기 진한다시 25kg / CJ다시다,25kg,EA,2,기본 배송비(무료배송),n,,,145990,y,,수동발주,n,y,,,공통,,y,,
1421137,,분말류,녹말류,[CJ] 이츠웰 옥수수 전분,20kg,EA,2,CJ프레시웨이,y,,,24200,y,,수동발주,n,y,,,공통,,y,,
1421138,,조미료,액체조미료,[CJ] 황금찬 맥아 물엿(8Kg/EA),8kg,EA,2,CJ프레시웨이,y,,,8100,y,,수동발주,n,y,,2,공통,,y,,
1421140,,조미료,소스,[다봄] 오쉐프 마요네즈 3.2kg,3.2kg,EA,2,다봄푸드,n,,,10880,y,,수동발주,n,y,,,공통,,y,,
1421143,,조미료,분말조미료,정제염 25kg 소금,25kg,EA,2,기본 배송비(무료배송),n,,중국산,11800,y,,수동발주,n,y,,,공통,,y,,
1421145,,조미료,분말조미료,화미 프로티지 1kg x 10,1kg x 10,BOX,2,기본 배송비(무료배송),n,,,82000,y,,수동발주,n,y,,,공통,,y,,
1421150,,분말류,당류가공품,[다봄] 포모나 요거트 파우더,1kg,EA,2,다봄푸드,y,,,9130,y,,수동발주,n,y,,,공통,,y,,
1421151,,분말류,야채분말,"[다봄] 베트남 고추가루 1kg (고운,매운맛) 땡초",1kg,EA,2,다봄푸드,y,,,13500,y,,수동발주,n,y,,,공통,,y,,
1421153,,분말류,야채분말,"[다봄] 새봄 고추가루 2.5kg (중간,한식,보통맛)",2.5kg,EA,2,다봄푸드,y,,,22980,y,,수동발주,n,y,,,공통,,y,,
1421154,,분말류,야채분말,"떡볶이용 고추가루 1kg (보통맛,아주고운)",1kg x 9,BOX,2,기본 배송비(무료배송),n,,,103500,y,,수동발주,y,y,,,공통,,y,,
1421156,,조미료,분말조미료,서원식품 K2 순 흑후추 1kg (90%),1kg x 10,BOX,2,기본 배송비(무료배송),n,,,88000,y,,수동발주,n,y,,,공통,,y,,
1421157,,분말류,향신료,[다봄] 오뚜기 겨자 분말 200g,200g,EA,2,다봄푸드,y,,,2680,y,,수동발주,n,y,,,공통,,y,,
1421166,,농산물,곡류,쌀 20kg (무료배송),20kg,EA,2,기본 배송비(무료배송),n,,,47000,y,,수동발주,n,y,,,공통,,y,y,y
1421178,,조미료,액체조미료,[세현] CJ 굿딜 맑은 이온물엿 8kg 8kg / 통 / 7.64kg,8kg,EA,2,세현F&B,y,,,8530,y,,수동발주,n,y,,,공통,,y,,
1421181,,,,[세현] 스위트콘 옥수수 콘 2.95kg,2.95kg,EA,2,세현F&B,y,,,3780,y,,수동발주,n,y,,,공통,,y,,
1421182,,조미료,액체조미료,[CJ] 오뚜기 양조식초 18L,18L,EA,2,CJ프레시웨이,n,,,14080,y,,수동발주,n,y,,,공통,,y,,
1421183,,조미료,액체조미료,[세현] 오뚜기 미향 18L,18L,EA,2,세현F&B,y,,,26750,y,,수동발주,n,y,,,공통,,y,,
1421184,,축산물,알류,[세현] 깐메추리알 1kg,1kg,EA,2,세현F&B,y,,,7450,y,,수동발주,n,y,,,공통,,y,,
1421185,,축산물,알류,[CJ] 조인 깐메추리알 500g,500g,EA,2,CJ프레시웨이,y,,,5060,y,,수동발주,n,y,,,공통,,y,,
1421186,,축산물,알류,깐메추리알 500g,500g,EA,1,,,,,5000,y,,수동발주,n,y,,,공통,y,,y,
1421187,,농산물,채소류,[CJ] 세척당근 10kg BOX,10kg,BOX,2,다봄푸드,y,,중국산,10500,y,,수동발주,n,y,,,공통,,y,,
1421188,,농산물,채소류,[세현] 세척당근 10kg,10kg,BOX,2,세현F&B,y,,,10850,y,,수동발주,n,y,,,공통,,y,,
1421190,,농산물,기타농산물,[다봄] 청양고추,1kg,EA,2,다봄푸드,n,,,6540,y,,수동발주,n,y,,,공통,,y,,
1422340,,일회용품,위생용품,"깨끗한나라 순수 오리지널 천연펄프 화장지 40m, 40m,",,,2,기본 배송비(무료배송),n,,,12460,y,,수동발주,n,y,,,공통,y,y,y,
1422342,,조미료,소스,레몬주스 1L,1L,EA,2,CJ프레시웨이,y,,,3410,y,,수동발주,n,y,,,공통,,y,,
1422847,,축산물,알류,특란 30알x5 (계란),30알x5,EA,1,,,,,30000,y,,수동발주,n,y,,,공통,,,,y
1422848,,자체물류,육가공품,목살 1kg (목전지),2kg,EA,1,,,,캐나다산,6250,n,,수동발주,y,y,,,공통,,,y,y
1422849,,자체물류,육가공품,삼겹살 1kg,2kg,EA,1,,,,수입산,10000,n,,수동발주,y,y,,,공통,,,y,y
1423472,,일회용품,플라스틱용기,파스타 덮밥용기(1000ml),200EA,BOX,2,기본 배송비(무료배송),n,,,55500,y,배민상회,수동발주,n,y,,,공통,,,,y
1423473,,일회용품,플라스틱용기,BKSD-3칸 반찬용기,600EA,BOX,3,기본 배송비(무료배송),n,,,31000,y,배민상회,수동발주,n,y,,,공통,,,,y
1423563,,절임식품,무절임류,"곰곰 무말랭이 무침 (냉장), 1kg, 5개",1kg*5,EA,2,기본 배송비(무료배송),n,,,24060,y,쿠팡,수동발주,n,n,,,공통,,,,y
1423564,,축산물,육류,"곰곰 칼집 비엔나 소시지, 1kg, 4개",1kg,4EA,2,기본 배송비(무료배송),n,,,25870,y,쿠팡,수동발주,n,y,,,공통,,,,
1423565,,냉동식품,냉동튀김류,사세 크리스피치킨 가라아게 1kg*10EA,1kg*10,BOX,2,기본 배송비(무료배송),n,,,91000,y,,수동발주,n,y,,,공통,,,,y
1423571,,농산물,기타농산물,"[다봄] 딜 10g (허브,팩,국내산)",10g,EA,2,다봄푸드,y,,,1200,y,,수동발주,n,y,,,공통,,y,,
1426392,,일회용품,,"탐사 펑 배수구 세정제, 2L, 6개",2L x 6,BOX,2,기본 배송비(무료배송),n,,,9990,y,,수동발주,n,y,,,공통,y,y,y,y
1426895,,조미료,분말조미료,이츠웰 쇠고기 진한 다시다 2kg 소고기 조미료,2kg,EA,2,다봄푸드,y,,,11480,y,,수동발주,n,y,,,공통,,y,,
1426896,,조미료,소스,[다봄] 푸드코리아 레몬후르츠 946ml 레몬쥬스 주스,946ml,EA,2,다봄푸드,y,,,4280,y,,수동발주,n,y,,,공통,,y,,
1426898,,조미료,유지류,시아스 불맛 화유,500ml,EA,3,기본 배송비(무료배송),n,,,8000,y,,수동발주,n,y,,,공통,,,y,y
1426903,,조미료,향신료,오케이 흑후추분말(기획_90% 1Kg/EA),1kg,EA,2,CJ프레시웨이,y,,,10944,y,,수동발주,n,y,,,공통,,y,,
1427409,,분말류,야채분말,"[세현] 고추가루(고운입자/중국산) 2.5kg (김볶, 소스",2.5kg,EA,2,세현F&B,y,,,20480,y,,수동발주,n,y,,,공통,,y,,
1430614,,분말류,야채분말,중국산 고춧가루 1kg 떡볶이용 아주 고운 고추가루,1kg,EA,2,참새방아,y,,,11500,y,,수동발주,n,y,,,공통,,y,,
1430616,,일회용품,비닐류,고기비닐 박스비닐(두께4),100,EA,2,기본 배송비(무료배송),n,,,17000,y,,수동발주,n,y,,,공통,,y,,
1431257,,일회용품,플라스틱용기,덮밥 파스타용기 B1000(검정/KH),200,EA,2,기본 배송비(무료배송),n,,,52000,y,,수동발주,n,y,,,공통,,,,y
1431258,,일회용품,플라스틱용기,[특가] BFP 반찬용기 3칸,600,EA,2,기본 배송비(무료배송),n,,,29500,y,,수동발주,n,y,,,공통,,,,y
1432334,,육가공품,소시지,사조오양 칼집요리비엔나(1Kg/EA) [원산지: 상세설명,1kg,EA,2,CJ프레시웨이,y,,,6050,y,,수동발주,n,y,,,공통,,y,,
1432335,,일회용품,종이용기,[소분] 종이띠지520 ST-711-1 땡큐 100개 소량,100개,EA,3,대흥포장,y,,,4700,y,,수동발주,n,y,,,공통,,y,y,y
1432336,,조미료,액체조미료,청수우동다시육수 1.8L,1.8L,EA,1,,,,,6840,y,,수동발주,n,y,,,공통,,y,,y
1432337,,절임식품,무절임류,코우 치자슬라이스단무지 1kg,1kg,EA,2,세현F&B,y,,,3070,y,,수동발주,n,y,,,공통,,y,,
1432338,,축산물,알류,계란/대란 30알 국내산 묶음5판,30알x5,BOX,3,세현F&B,y,,,28000,y,,수동발주,n,y,,,공통,,y,,y
1432339,,절임식품,무절임류,반찬단지 양념 무말랭이무침 4kg,4kg,EA,3,다봄푸드,y,,,13280,y,,수동발주,n,y,,,공통,,y,,y
1432341,,일회용품,비닐류,비닐봉투(중)-단골이 됐으면 좋겠다,500,EA,2,기본 배송비(무료배송),n,,,33600,y,,수동발주,n,y,,,공통,,,,y
1432342,,분말류,밀가루,곰표 고급전용분1호 밀가루 20kg,20kg,EA,2,기본 배송비(무료배송),n,,,21100,y,,수동발주,n,y,,,공통,,y,,
1432343,,육가공품,햄류,CJ 스팸 클래식 1.81kg x 6,1.81kg x 6,BOX,2,세현F&B,y,,,125940,y,,수동발주,n,y,,,공통,,y,,y
1432344,,절임식품,캔,사조 참치캔(살코기 1.88Kg/EA),1.88kg,EA,3,CJ프레시웨이,n,,,14600,y,,수동발주,n,y,,,공통,,y,,
1432345,,육가공품,햄류,CJ 스팸 클래식 1.81kg,1.81kg,EA,1,,,,,20990,y,,수동발주,n,y,,,공통,,,y,y
1432351,,분말류,향신료,"오뚜기 굵은순후추, 45g, 6개",45*6,6EA,2,기본 배송비(무료배송),n,오뚜기,,14160,y,쿠팡,수동발주,n,n,,,공통,,,,y
1432352,,떡류,쌀떡,보성식품 말랑 쌀떡 떡볶이떡 꼬치 (튀김떡),1.5kg x 10,BOX,2,기본 배송비(무료배송),n,,,36000,y,,수동발주,n,y,,,공통,y,y,y,y
1433041,,육가공품,소시지,사조오양 칼집요리비엔나(1Kg/EA) 소시지,1kg,EA,1,,,,,6050,y,,수동발주,n,y,,,공통,,,y,y
1434661,,조미료,액체조미료,[다봄] 한산 이온물엿 8kg,8kg,EA,2,다봄푸드,y,,,8680,y,,수동발주,n,y,,,공통,,y,,
1444424,,자체물류,소스류(상온),"오뚜기 데리야끼소스, 2kg 2개",2kg,2EA,2,기본 배송비(무료배송),n,오뚜기,,10940,y,쿠팡,수동발주,n,y,,,공통,,,,y
1444425,,,,아그리스토 해쉬브라운 1.28kg 11개,1.28kg * 11,EA,2,기본 배송비(무료배송),n,,,73920,y,세현F&B,수동발주,n,y,,,공통,,,,
1444426,,냉동식품,냉동튀김류,심플로트 냉동감자(해쉬브라운_64g/개 1.26Kg/EA),1.28kg,EA,2,기본 배송비(무료배송),n,,,8400,y,세현F&B,수동발주,n,y,,,공통,,,,y
1444428,,냉동식품,냉동튀김류,사세 크리스피치킨 가라아게 1kg,1kg,EA,3,기본 배송비(무료배송),n,,,9100,y,,수동발주,n,y,,,공통,,,,y
1444429,,유제품,유가공품,도노쉐프 피자치즈(모짜90%+고다10% 2.5Kg/EA),2.5kg,,3,기본 배송비(무료배송),n,,,19900,y,,수동발주,n,y,,,공통,,,,y
1446010,,일회용품,플라스틱용기,말통(소스통) 10L x 10개,10L x 10,BOX,2,기본 배송비(무료배송),n,,,26250,y,,수동발주,n,y,,,공통,,y,,
1446026,,유지류,식용유,식용유 18L,18L,EA,1,,,,,40000,y,,수동발주,n,y,,,공통,,,y,y
1446347,,조미료,향신료,신영 흑후추분말 조분 400g,380g,EA,2,기본 배송비(무료배송),n,,,15000,y,,수동발주,n,y,,,공통,,,,y
1446348,,조미료,분말조미료,고기 시즈닝(허브솔트) 100g,100g,EA,1,,,,,2400,y,,수동발주,n,y,,,공통,,,,y
1446349,,자체물류,수산가공품,참치마요 2.5kg,2.5kg,EA,1,,,,,25000,y,,수동발주,n,y,,,공통,,,y,y
1447810,,일회용품,비닐류,"분리수거 비닐봉투 청색, 80L, 100개",,,2,기본 배송비(무료배송),n,,,9900,y,,수동발주,n,y,,,공통,,y,y,y
1448537,,육가공품,햄류,"스팸[CJ씨제이,클래식,업소용,덕용스팸]1.81kg",,,2,기본 배송비(무료배송),n,,,20300,y,,수동발주,n,y,,,공통,,y,,
1449270,,조미료,유지류,해표 참기름 1.8L,1.8L,EA,1,,,,,17980,y,,수동발주,n,y,,,공통,y,,y,y
1449271,,절임식품,무절임류,코우 치자슬라이스단무지 1kg,1kg,,1,,,,,3070,y,,수동발주,n,y,,,공통,,,,y
1472574,,일회용품,비닐류,HD 33호 쇼핑백 (1인분 용 작은 쇼핑백) 500장,500EA,,2,메이크팩비닐쇼핑백,y,,,22700,y,,수동발주,n,y,,,공통,y,,y,
1473182,,조미료,액체조미료,샘표 진간장 금F3 15L,15L,EA,2,세현F&B,y,,,52750,y,,수동발주,n,y,,,공통,,y,,
1475433,,유제품,유가공품,★신규특가★ 도노프레시 눈꽃치즈(모짜60 체다40 2Kg,2kg,EA,2,기본 배송비(무료배송),n,,,20460,y,,수동발주,n,y,,,공통,,y,,
1479451,,조미료,소스,치킨양념 일회용 소스 25gX50개 12입 (600EA),25gx600,BOX,2,기본 배송비(무료배송),n,백호델링,,89400,y,,수동발주,n,y,,,공통,y,,y,
1479828,,냉동식품,냉동튀김류,[담다] 헤드온 빵가루 새우튀김 6미,300g,EA,3,담다,y,,,3800,y,,수동발주,n,y,,,공통,y,y,y,y
1479873,,조미료,분말조미료,뿌리잇 시즈닝 1kg,1kg,EA,2,상상,y,,,16000,y,,수동발주,n,y,,,공통,y,,y,
1479874,,조미료,분말조미료,프리미엄 치즈 시즈닝 1kg,1kg,EA,2,상상,y,,,19100,y,,수동발주,n,y,,,공통,y,,y,
1479875,,조미료,분말조미료,버터갈릭 시즈닝 1kg,1kg,EA,2,상상,y,,,19100,y,,수동발주,n,y,,,공통,y,,y,
1480524,,조미료,분말조미료,핫칠리 시즈닝 1kg (핫후라이드 시즈닝),1kg,EA,2,상상,y,,,13700,y,,수동발주,n,y,,,공통,y,,y,
1482353,,조미료,소스,"오뚜기 토마토 케찹 1회용, 9g, 1000개",9g  x 1000,BOX,2,기본 배송비(무료배송),n,,,41500,y,,수동발주,n,y,,,공통,,,y,
1499918,,자체물류,소스류(냉장),슈프림 소스 2kg,2kg,EA,3,기본 배송비(무료배송),n,,,10000,y,,수동발주,n,y,,,공통,y,,y,
1501950,,자체물류,육가공품,차돌박이 2.5kg,2.5kg,EA,1,,,,미국산,40000,y,,수동발주,n,y,,,공통,,,,y
1502814,,자체물류,소스류(상온),핫간장소스,7kg,EA,1,,,,,26950,y,,수동발주,n,y,,,공통,y,,y,
1509943,,자체물류,과채가공품,김치볶음밥믹스 4kg,4kg,EA,1,,,,"김치: 중국산, 고추가루: 중국산",14400,y,,수동발주,y,y,,,공통,,,,y
1512331,,축산물,육류,항정살 1kg,1kg,,1,,,,,14000,y,,수동발주,y,y,,,공통,,,,y
1512755,,,,산가 산도 측정지,,,1,,,,,22000,y,,수동발주,n,y,,,공통,,,,
1512997,,조미료,분말조미료,설탕 15kg,15kg,,2,기본 배송비(무료배송),n,,,21450,y,,수동발주,n,y,,,공통,,y,,
1518887,,냉동식품,냉동감자튀김,카벤디쉬 케이준 양념감자 (감자튀김) 낱개,2kg,EA,1,,,,,8987,y,,수동발주,n,y,,,공통,,,,y
1518920,,일회용품,비닐류,딱돼지 로고 포장지 (포장비닐/비닐쇼핑백),2000EA,BOX,3,기본 배송비(무료배송),n,,,154000,y,,수동발주,n,y,,,공통,y,,y,
1523756,,냉동식품,냉동튀김류,지키미 팝콘만두 1kg,1kg,EA,2,팝콘만두,n,,,5990,y,,수동발주,n,y,,,공통,,,,y
1530823,,유제품,유가공품,썬리취 체다 슬라이스치즈 100매 1.8kg,1.8kg,EA,2,기본 배송비(무료배송),n,,,17380,y,,수동발주,n,y,,,공통,,,,y
